T2-6C28 qǘ (蘧)
T2-6C29 jì (蘮)
T2-6C2A yīng (蘡)
T2-6C2B qiáng (蘠)
T2-6C2C fán (蘩)
T2-6C2D liàn,lián (蘞)
T2-6C2E yuè (蘥)
T2-6C2F zhū (蠩)
T2-6C30 léi (蠝)
T2-6C31 miè (蠛)
T2-6C32 mì (蠠)
T2-6C33 qiōu (蠤)
T2-6C34 fán (蠜)
T2-6C35 lì,lí (蠫)
T2-6C36 miè (衊)
T2-6C37 xié (襭)
T2-6C38 shǔ,shú (襩)
T2-6C39 bó (襮)
T2-6C3A shì (襫)
T2-6C3B í (觺)
T2-6C3C háo (譹)
T2-6C3D zhōu (譸)
T2-6C3E sè (譅)
T2-6C3F nǐ,yè,í (譺)
T2-6C40 yīng (譻)
T2-6C41 jìn (贐)
T2-6C42 bì (贔)
T2-6C43 tì,yuè,yuē (趯)
T2-6C44 niǎn (躎)
T2-6C45 ǔ (躌)
T2-6C46 xiàn,jiàn (轞)
T2-6C47 duèi (轛)
T2-6C48 ǘ (轝)
T2-6C49 fēng (酆)
T2-6C4A huān (酄)
T2-6C4B xī (酅)
T2-6C4C rú (醹)
T2-6C4D ì (鐿)
T2-6C4E jǜ (鐻)
T2-6C4F huán (鐶)
T2-6C50 suèi (鐩)
T2-6C51 dá (鐽)
T2-6C52 qiāo,cáo,sào (鐰)
T2-6C53 guǒ (鐹)
T2-6C54 lǔ (鐪)
T2-6C55 yè (鐷)
T2-6C56 huèi (鐬)
T2-6C57 ài (鑀)
T2-6C58 qiān (鐱)
T2-6C59 tà (闥)
T2-6C5A huán (闤)
T2-6C5B dàng (闣)
T2-6C5C jí,qì (霵)
T2-6C5D uéi (霺)
T2-6C5E jī (鞿)
T2-6C5F uěi (韡)
T2-6C60 iáo,xiāo (顤)
T2-6C61 liáo (飉)
T2-6C62 biāo (飆)
T2-6C63 lióu (飀)
T2-6C64 zhān (饘)
T2-6C65 huèi,ì (饖)
T2-6C66 lí,qí (騹)
T2-6C67 xí (騽)
T2-6C68 bì (驆)
T2-6C69 cōng (驄)
T2-6C6A cān (驂)
T2-6C6B áo,ào (驁)
T2-6C6C zhì (騺)
T2-6C6D zhāng (騿)
T2-6C6E mó (髍)
T2-6C6F mò (鬕)
T2-6C70 mán (鬗)
T2-6C71 mán (鬘)
T2-6C72 sān (鬖)
T2-6C73 shāng (鬺)
T2-6C74 piāo (魒)
T2-6C75 róng (鰫)
T2-6C76 hào (鰝)
T2-6C77 jiān (鰜)
T2-6C78 qián (鰬)
T2-6C79 shí (鰣)
T2-6C7A tà (鰨)
T2-6C7B iáo (鰩)
T2-6C7C shī (鰤)
T2-6C7D lióu (鰡)
T2-6C7E xià,xiá (鶷)
T2-6D21 táng (鶶)
T2-6D22 jiān (鶼)
T2-6D23 ì (鷁)
T2-6D24 kòu (鷇)
T2-6D25 ì (鷊)
T2-6D26 zhēn,tián (鷏)
T2-6D27 hàn (鶾)
T2-6D28 lì (鷅)
T2-6D29 iàn (鷃)
T2-6D2A gǔ,hú (鶻)
T2-6D2B chú (鶵)
T2-6D2C lióu,gāo (鷎)
T2-6D2D lióu (鶹)
T2-6D2E jí (鶺)
T2-6D2F cāng (鶬)
T2-6D30 tí (鷈)
T2-6D31 xiān (鶱)
T2-6D32 fǎng (鶭)
T2-6D33 mǎ (鷌)
T2-6D34 shī (鶳)
T2-6D35 jiāo,xiāo (鷍)
T2-6D36 wōng (鶲)
T2-6D37 cuó (鹺)
T2-6D38 lì (麜)
T2-6D39 yīn,iān,zhěn (黫)
T2-6D3A tǎn (黮)
T2-6D3B ǎn (黭)
T2-6D3C gāo (鼛)
T2-6D3D üān (鼘)
T2-6D3E chāng (鼚)
T2-6D3F jīng (鼱)
T2-6D40 jī (齎)
T2-6D41 xiè (齥)
T2-6D42 qüán (齤)
T2-6D43 lóng (龒)
T2-6D44 uěi,mén (亹)
T2-6D45 chài (囆)
T2-6D46 chǎn (囅)
T2-6D47 zàn,zá (囋)
T2-6D48 lián (奱)
T2-6D49 lí (孋)
T2-6D4A luán,lüǎn (孌)
T2-6D4B niè (巕)
T2-6D4C cuán (巑)
T2-6D4D lí (廲)
T2-6D4E lí,chī (攡)
T2-6D4F mí (攠)
T2-6D50 lì (攦)
T2-6D51 zǎn,cuán (攢)
T2-6D52 qǘ (欋)
T2-6D53 uéi (欈)
T2-6D54 còng (欉)
T2-6D55 qǘ (氍)
T2-6D56 lí (灕)
T2-6D57 mǐ (灖)
T2-6D58 dàn,shàn (灗)
T2-6D59 zàn (灒)
T2-6D5A tóng,chóng (爞)
T2-6D5B guàn (爟)
T2-6D5C uèi (犩)
T2-6D5D náo (獿)
T2-6D5E guàn (瓘)
T2-6D5F mí (瓕)
T2-6D60 dào (瓙)
T2-6D61 xī,uèi,qióng (瓗)
T2-6D62 yǐng (癭)
T2-6D63 jiào (皭)
T2-6D64 shuāng (礵)
T2-6D65 yuè (禴)
T2-6D66 ráng,rǎng (穰)
T2-6D67 jüé (穱)
T2-6D68 kuò,zhuó (籗)
T2-6D69 tuò (籜)
T2-6D6A lù (籙)
T2-6D6B jiān (籛)
T2-6D6C lú (籚)
T2-6D6D dí (糴)
T2-6D6E niè (糱)
T2-6D6F lú (纑)
T2-6D70 lú (罏)
T2-6D71 jī (羇)
T2-6D72 qǘ (臞)
T2-6D73 lú (艫)
T2-6D74 fēng (蘴)
T2-6D75 zhí (蘵)
T2-6D76 tòng,huà (蘳)
T2-6D77 kuēi (蘬)
T2-6D78 lěi,léi (蘲)
T2-6D79 uèi (蘶)
T2-6D7A lóng (蠬)
T2-6D7B xiāo (蠨)
T2-6D7C lú (蠦)
T2-6D7D lóng (蠪)
T2-6D7E niè (蠥)
T2-6E21 lóng (襱)
T2-6E22 dí (覿)
T2-6E23 shěn (覾)
T2-6E24 lì,lù (觻)
T2-6E25 jiǎn (譾)
T2-6E26 lěi (讄)
T2-6E27 xüàn (讂)
T2-6E28 uèi (讆)
T2-6E29 shěn (讅)
T2-6E2A huèi (譿)
T2-6E2B dú (贕)
T2-6E2C chú (躕)
T2-6E2D chán (躔)
T2-6E2E xiān (躚)
T2-6E2F lì,luò (躒)
T2-6E30 liè (躐)
T2-6E31 duàn (躖)
T2-6E32 uèi (躗)
T2-6E33 léi (轠)
T2-6E34 lì (轢)
T2-6E35 zàn (酇)
T2-6E36 bīn (鑌)
T2-6E37 xǖ (鑐)
T2-6E38 huò (鑊)
T2-6E39 qìng,qīng (鑋)
T2-6E3A níng (鑏)
T2-6E3B jī (鑇)
T2-6E3C héng,huāng,huáng (鑅)
T2-6E3D niē,nǐ,niè,nǐ (鑈)
T2-6E3E tà,jiǎ,hé (鑉)
T2-6E3F zhuèi (鑆)
T2-6E40 méng,mòu (霿)
T2-6E41 dú (韣)
T2-6E42 huēi,huèi (顪)
T2-6E43 qiān,iǎn,qǐn (顩)
T2-6E44 sè (飋)
T2-6E45 yōng (饔)
T2-6E46 méng (饛)
T2-6E47 lín (驎)
T2-6E48 zēng,céng (驓)
T2-6E49 diàn (驔)
T2-6E4A sù (驌)
T2-6E4B zhàn,chǎn (驏)
T2-6E4C ǜ (驈)
T2-6E4D huá (驊)
T2-6E4E xǖ (驉)
T2-6E4F tuó (驒)
T2-6E50 duēn (驐)
T2-6E51 xiāo (髐)
T2-6E52 sēng (鬙)
T2-6E53 hǎn (鬫)
T2-6E54 ǜ,zhù (鬻)
T2-6E55 xǖ (魖)
T2-6E56 jǐ,qí (魕)
T2-6E57 zhāng (鱆)
T2-6E58 xüě (鱈)
T2-6E59 jí (鰿)
T2-6E5A zhuān (鱄)
T2-6E5B jiān (鰹)
T2-6E5C lè (鰳)
T2-6E5D zhú (鱁)
T2-6E5E xí (鰼)
T2-6E5F tiáo (鰷)
T2-6E60 huēi (鰴)
T2-6E61 áo (鰲)
T2-6E62 qióu,jiòu (鰽)
T2-6E63 jì (鰶)
T2-6E64 róng,yōng (鷛)
T2-6E65 zhuān,tuán (鷒)
T2-6E66 shuāng (鷞)
T2-6E67 liòu (鷚)
T2-6E68 tú (鷋)
T2-6E69 chén (鷐)
T2-6E6A lóu (鷜)
T2-6E6B lì,jí (鷑)
T2-6E6C zhuó (鷟)
T2-6E6D biē,biē,bì (鷩)
T2-6E6E zhì (鷙)
T2-6E6F chì (鷘)
T2-6E70 ī (鷖)
T2-6E71 tú (鷵)
T2-6E72 iǎo (鷕)
T2-6E73 bì (鷝)
T2-6E74 lí,chī (麶)
T2-6E75 zhěn (黰)
T2-6E76 tú (鼵)
T2-6E77 jǘ (鼳)
T2-6E78 huén (鼲)
T2-6E79 xì (齂)
T2-6E7A kuěn (齫)
T2-6E7B kān (龕)
T2-6E7C hé (龢)
T2-6E7D lèi,lěi (儽)
T2-6E7E lí (劙)
T2-6F21 léi (壨)
T2-6F22 ián (壧)
T2-6F23 chě (奲)
T2-6F24 ián (孍)
T2-6F25 iǎn (巘)
T2-6F26 pí (蠯)
T2-6F27 jüé (彏)
T2-6F28 nǎn (戁)
T2-6F29 tǎng (戃)
T2-6F2A jüé (戄)
T2-6F2B dǎng (攩)
T2-6F2C zuàn (攥)
T2-6F2D uěi (斖)
T2-6F2E luán (曫)
T2-6F2F cuán (欑)
T2-6F30 luán (欒)
T2-6F31 luó (欏)
T2-6F32 xiāo (毊)
T2-6F33 chǎn (灛)
T2-6F34 jiǎo (灚)
T2-6F35 mí (爢)
T2-6F36 qí (玂)
T2-6F37 xiǎn (玁)
T2-6F38 jüé (玃)
T2-6F39 yōng (癰)
T2-6F3A guàn (矔)
T2-6F3B qǘ,jǚ (籧)
T2-6F3C zhōng (籦)
T2-6F3D xiāng (纕)
T2-6F3E chán (艬)
T2-6F3F lí (蘺)
T2-6F40 jī (虀)
T2-6F41 huái (蘹)
T2-6F42 mí (蘼)
T2-6F43 lèi (蘱)
T2-6F44 jì (蘻)
T2-6F45 huài (蘾)
T2-6F46 shàng,rǎng (蠰)
T2-6F47 jüān (蠲)
T2-6F48 yē (蠮)
T2-6F49 yīng (蠳)
T2-6F4A dài (襶)
T2-6F4B lán (襴)
T2-6F4C xiān (襳)
T2-6F4D iàn (觾)
T2-6F4E iàn (讌)
T2-6F4F chóu (讎)
T2-6F50 zhé (讋)
T2-6F51 lì (讈)
T2-6F52 lóng (豅)
T2-6F53 xüàn (贙)
T2-6F54 lóng (躘)
T2-6F55 lú (轤)
T2-6F56 lì (轣)
T2-6F57 iàn (醼)
T2-6F58 lǜ (鑢)
T2-6F59 zhì (鑕)
T2-6F5A péng (鑝)
T2-6F5B lí (鑗)
T2-6F5C là (鑞)
T2-6F5D hù (韄)
T2-6F5E xiǎn (韅)
T2-6F5F hù (頀)
T2-6F60 tiě (驖)
T2-6F61 zhān (驙)
T2-6F62 nóng (鬞)
T2-6F63 huán (鬟)
T2-6F64 kuài,kuò (鬠)
T2-6F65 zuèn (鱒)
T2-6F66 xǘn (鱘)
T2-6F67 sù (鱐)
T2-6F68 jüé,ǜ (鱊)
T2-6F69 bō (鱍)
T2-6F6A qǖ (鱋)
T2-6F6B fān (鱕)
T2-6F6C miáo (鱙)
T2-6F6D xiàng (鱌)
T2-6F6E jiāo,jiǎo (鱎)
T2-6F6F tuán (鷻)
T2-6F70 zuēn (鷷)
T2-6F71 liáo (鷯)
T2-6F72 yín (鷣)
T2-6F73 sù (鷫)
T2-6F74 ǜ (鷸)
T2-6F75 tán,tí (鷤)
T2-6F76 mǎi (鷶)
T2-6F77 ú (鷡)
T2-6F78 jiāo (鷮)
T2-6F79 jiāo (鷦)
T2-6F7A jiòu (鷲)
T2-6F7B iàn (鷰)
T2-6F7C jüé (鷢)
T2-6F7D huáng (鷬)
T2-6F7E xián (鷴)
T2-7021 xián (鷳)
T2-7022 huā,huá (鷨)
T2-7023 fán (鷭)
T2-7024 fén (黂)
T2-7025 chī (黐)
T2-7026 cǎn (黲)
T2-7027 ī (黳)
T2-7028 měng (鼆)
T2-7029 qì (鼜)
T2-702A xiǎn,qiǎn (鼸)
T2-702B xī (鼷)
T2-702C sī (鼶)
T2-702D gé,è,hé (齃)
T2-702E jī (齏)
T2-702F zōu (齱)
T2-7030 zé (齰)
T2-7031 ǐ (齮)
T2-7032 ní (齯)
T2-7033 niè (囓)
T2-7034 xǐ (囍)
T2-7035 zhǔ,chuò,zhú,chuò (孎)
T2-7036 xì (屭)
T2-7037 lì,luǒ (攭)
T2-7038 tǎng (曭)
T2-7039 iǎn (曮)
T2-703A dǎng (欓)
T2-703B zhú (灟)
T2-703C lán (灡)
T2-703D hào (灝)
T2-703E lǎn,làn (灠)
T2-703F tǎng (爣)
T2-7040 huán (瓛)
T2-7041 lì (瓥)
T2-7042 mǎn,mán (矕)
T2-7043 zǎn (礸)
T2-7044 lèi (禷)
T2-7045 zǎn,zàn (禶)
T2-7046 duàn (籪)
T2-7047 zuēi,xī (纗)
T2-7048 luán (羉)
T2-7049 shuāng (艭)
T2-704A jiān (虃)
T2-704B qüán (蠸)
T2-704C qǘ (蠷)
T2-704D xī (蠵)
T2-704E xì (衋)
T2-704F yǐn (讔)
T2-7050 lán (讕)
T2-7051 xiè (躞)
T2-7052 rǎng (躟)
T2-7053 sà (躠)
T2-7054 lán (躝)
T2-7055 mí (醾)
T2-7056 líng (醽)
T2-7057 jiào (釂)
T2-7058 xīn (鑫)
T2-7059 lóng (鑨)
T2-705A è (鑩)
T2-705B zá (雥)
T2-705C dài (靆)
T2-705D huò,suěi (靃)
T2-705E lóng (靇)
T2-705F dú (韇)
T2-7060 dú (韥)
T2-7061 bīn (驞)
T2-7062 bìn (髕)
T2-7063 zhǎn,zhān (魙)
T2-7064 zhān,shàn (鱣)
T2-7065 lǐ (鱧)
T2-7066 shéng (鱦)
T2-7067 sāo (鱢)
T2-7068 guān (鱞)
T2-7069 kuài (鱠)
T2-706A xī,qī (鸂)
T2-706B ì (鷾)
T2-706C zhān (鸇)
T2-706D í (鸃)
T2-706E ǘ (鸆)
T2-706F zhé (鸅)
T2-7070 shú,zhú,shǔ (鸀)
T2-7071 luó (鸁)
T2-7072 iáng (鸉)
T2-7073 pì (鷿)
T2-7074 xüé (鷽)
T2-7075 jī,jiāo (鸄)
T2-7076 jīng (麠)
T2-7077 tāng (鼞)
T2-7078 wòng (齆)
T2-7079 xiǎn,iǎn (齴)
T2-707A ǘ,óu (齵)
T2-707B è (齶)
T2-707C nang (囔)
T2-707D nǎng (攮)
T2-707E zhú (斸)
T2-7121 zhǔ,zhú (欘)
T2-7122 lěi (欙)
T2-7123 lán (欗)
T2-7124 lǐ,jī (欚)
T2-7125 nǎng (灢)
T2-7126 lǎn (爦)
T2-7127 kuéi (犪)
T2-7128 tǎng (矘)
T2-7129 kàn (矙)
T2-712A ián (礹)
T2-712B biān (籩)
T2-712C zuǎn (籫)
T2-712D tiào (糶)
T2-712E shǐ (纚)
T2-712F zuǎn (纘)
T2-7130 dào,dú (纛)
T2-7131 luò (纙)
T2-7132 luán,lüǎn (臠)
T2-7133 ní (臡)
T2-7134 lěi,léi,luó (虆)
T2-7135 qüǎn (虇)
T2-7136 xiāo (虈)
T2-7137 shī (襹)
T2-7138 jiǎn (襺)
T2-7139 ì (襼)
T2-713A pàn (襻)
T2-713B xī (觿)
T2-713C zhé (讘)
T2-713D huān (讙)
T2-713E cuān (躥)
T2-713F jiè (躤)
T2-7140 qǘ (躣)
T2-7141 bó (鑮)
T2-7142 lán (鑭)
T2-7143 jiān (鑯)
T2-7144 chán (鑱)
T2-7145 jiàn (鑳)
T2-7146 ài (靉)
T2-7147 lǎn,lǐn (顲)
T2-7148 xiǎng (饟)
T2-7149 cháng (鱨)
T2-714A xǜ (鱮)
T2-714B jì (鱭)
T2-714C níng (鸋)
T2-714D mí,shī (鸍)
T2-714E dí (鸐)
T2-714F méng,měng,máng (鸏)
T2-7150 ǜ (鸒)
T2-7151 yuè (鸑)
T2-7152 qí,jī (麡)
T2-7153 dǎn (黵)
T2-7154 tuó (鼉)
T2-7155 zhā (齇)
T2-7156 ì (齸)
T2-7157 diān (齻)
T2-7158 zōu (齺)
T2-7159 chī (齹)
T2-715A luán (圞)
T2-715B xiān,xiǎn (灦)
T2-715C yíng (籯)
T2-715D jüé (蠼)
T2-715E zǎn (趲)
T2-715F zuān,cuó,chá (躦)
T2-7160 shī,lí (釃)
T2-7161 xī,xì (鑴)
T2-7162 lěi (鑸)
T2-7163 cáng (鑶)
T2-7164 guàn (鑵)
T2-7165 iàn (驠)
T2-7166 jiōu (鬮)
T2-7167 miè (鱴)
T2-7168 lì,luò,lù (鱳)
T2-7169 lì (鱱)
T2-716A zhēn (鱵)
T2-716B bó (鸔)
T2-716C lěi (鸓)
T2-716D iǎn (黶)
T2-716E bì (鼊)
T2-716F xié (龤)
T2-7170 gàn (灨)
T2-7171 qüán,xǘn,chuān (灥)
T2-7172 lán,làn (糷)
T2-7173 shú,shù (虪)
T2-7174 zhú (蠾)
T2-7175 jié (蠽)
T2-7176 zhá,zhuó,zhuō (蠿)
T2-7177 iàn,niè (讞)
T2-7178 jüé (貜)
T2-7179 jüé (躩)
T2-717A ǜ (軉)
T2-717B lì (靋)
T2-717C niè (顳)
T2-717D qüán (顴)
T2-717E fēng (飌)
T2-7221 zài,zàn (饡)
T2-7222 xīng (馫)
T2-7223 xiāng (驤)
T2-7224 shuāng (驦)
T2-7225 jǘ (驧)
T2-7226 ráng (鬤)
T2-7227 lú (鸕)
T2-7228 lóng (鸗)
T2-7229 nóng (齈)
T2-722A zhuàng,gàng (戇)
T2-722B líng (欞)
T2-722C líng (爧)
T2-722D biē (虌)
T2-722E kuéi (躨)
T2-722F tǎng (钂)
T2-7230 niè (钀)
T2-7231 jüé (钁)
T2-7232 huān (驩)
T2-7233 xī,xí (驨)
T2-7234 yuè (鸙)
T2-7235 mén (虋)
T2-7236 dú (讟)
T2-7237 shǔ (钃)
T2-7238 guàn (鱹)
T2-7239 fēng (麷)
T2-723A luán,lüán (癵)
T2-723B biāo (驫)
T2-723C lí (鱺)
T2-723D lí (鸝)
T2-723E iàn (灩)
T2-723F ǜ (灪)
T2-7240 ǜ (爩)
T2-7241 cū (麤)
T2-7242 ià (齾)
T2-7243 nàng (齉)
T2-7244 tà (龘)
T3-2121 guěn (丨)
T3-2122 zhǔ (丶)
T3-2123 piě (丿)
T3-2124 jüé (亅)
T3-2125 xià (丅)
T3-2126 shǎng,shàng (丄)
T3-2127 jiōng,jiǒng,mì (冂)
T3-2128 mì,mù (冖)
T3-2129 xì (匸)
T3-212A jié (卩)
T3-212B sī (厶)
T3-212C gè,ge (个)
T3-212D gè,ge (亇)
T3-212E ì,chā,chá,chǎ (义)
T3-212F fán (凢)
T3-2130 jiǒu (乆)
T3-2131 xǖ,ǘ,kuēi (亏)
T3-2132 jí (亼)
T3-2133 ú,uáng (亾)
T3-2134 ú,uáng (兦)
T3-2135 fán (凣)
T3-2136 rèn,liǎng,ǚ,ǜ (刄)
T3-2137 iā (劜)
T3-2138 niàn (卄)
T3-2139 zhǐ (夂)
T3-213A suēi,cuēi (夊)
T3-213B mián (宀)
T3-213C chuān,kuēn,shuèn (巛)
T3-213D iāo,má,ma,mó,mo,mì,sī (幺)
T3-213E iǎn (广)
T3-213F yǐn (廴)
T3-2140 jì (彐)
T3-2141 jì (彑)
T3-2142 xiān,shān (彡)
T3-2143 ì (阝)
T3-2144 uén,uèn,zhàng (𠀋)
T3-2145 jiǒu (乣)
T3-2146 gě,gài,hé (乢)
T3-2147 dà,dài,tài,qí,jī,jì (亣)
T3-2148 nà,nèi (内)
T3-2149 fù,nú,jǐn,jìn (仅)
T3-214A bì,fó,fú,sì (仏)
T3-214B zōng,zòng,cōng,cóng (从)
T3-214C bīng,níng (仌)
T3-214D rǎn (冄)
T3-214E üán (円)
T3-214F rǒng (冗)
T3-2150 tīng (㓅)
T3-2151 fèng (凤)
T3-2152 chuāng (刅)
T3-2153 bàn (办)
T3-2154 qüàn (劝)
T3-2155 bào,uěn (勽)
T3-2156 yún (匀)
T3-2157 gōu,qǖ,ōu (区)
T3-2158 lè (㔹)
T3-2159 zú,cù (卆)
T3-215A guàn,luǎn,gǒng,kuàng (卝)
T3-215B lì (历)
T3-215C qǜ,gōng,iòu (厷)
T3-215D huàn (㕕)
T3-215E shuāng,shuàng (双)
T3-215F iǒu,xiáo,iáo (㕛)
T3-2160 shōu (収)
T3-2161 tǔ (圡)
T3-2162 zhī (㞢)
T3-2163 zā (帀)
T3-2164 ī,í,ì (弌)
T3-2165 hù (户)
T3-2166 hù (戸)
T3-2167 pū (攴)
T3-2168 zhī,pū,uén,uèn (攵)
T3-2169 mú,ú (无)
T3-216A hù,dī,iá (㸦)
T3-216B gǎ (玍)
T3-216C suèi (亗)
T3-216D gǎn (仠)
T3-216E dài (㐲)
T3-216F fán (𠆩)
T3-2170 zhǎng,zhàng,cháng (仧)
T3-2171 ù (㐳)
T3-2172 miǎo,chào (仦)
T3-2173 pān (㐴)
T3-2174 nú,ǔ (㚢)
T3-2175 zhěn (㐱)
T3-2176 qüán (㒰)
T3-2177 huéi (囘)
T3-2178 huéi,jiōng (冋)
T3-2179 chǎi,cè (册)
T3-217A xiě,xiè (写)
T3-217B jī,jǖ,kāo (凥)
T3-217C qiē,qiè,gōng (切)
T3-217D kān (刋)
T3-217E iòu (㓜)
T3-2221 duò,huò (㘞)
T3-2222 gài (匄)
T3-2223 guā,gài,xiōng (匃)
T3-2224 cōng (匇)
T3-2225 cōng (匆)
T3-2226 jiàng (匞)
T3-2227 jī (卟)
T3-2228 qióng,áng,iǎng,mǎo (卭)
T3-2229 lài,lì (厉)
T3-222A qǜ (厺)
T3-222B bó (叐)
T3-222C shēn (㕥)
T3-222D xié,shè,yè (叶)
T3-222E háo,hào (号)
T3-222F iòu,tàn (叹)
T3-2230 qióu,róu (㕤)
T3-2231 qióu,róu (叴)
T3-2232 nì (㘝)
T3-2233 qín (㘦)
T3-2234 pú (圤)
T3-2235 chǔ,chù (处)
T3-2236 üàn,uān,üān,mǎo,uài,áng,iǎng,qīng (夘)
T3-2237 běn,tāo (夲)
T3-2238 gǎo (夰)
T3-2239 tóu,tou (头)
T3-223A qǜ (㚎)
T3-223B dǐng (奵)
T3-223C shǒu,shòu (㝊)
T3-223D rǒng,xüé,xüè (宂)
T3-223E duèi (对)
T3-223F ěr (尔)
T3-2240 niǎn,ruǎn,jí (㞋)
T3-2241 jǐ (㞦)
T3-2242 cén,yín (㞤)
T3-2243 cén (㞥)
T3-2244 guèi,kuài,huěi,huèi (㞧)
T3-2245 ǐ (㠯)
T3-2246 bǐ (㠲)
T3-2247 tīng (庁)
T3-2248 guǎng (広)
T3-2249 èr (弍)
T3-224A guēi,kuèi (归)
T3-224B zhēng,chēng,dīng (㣔)
T3-224C dìng,tìng (忊)
T3-224D lè (忇)
T3-224E è,ài (戹)
T3-224F mù,lè,cái,dāo (㧅)
T3-2250 qióu (扏)
T3-2251 jiòu (旧)
T3-2252 zhú,shú,shù,suèi (术)
T3-2253 dǎi,è,zhēn,jīng (歺)
T3-2254 dàng (氹)
T3-2255 jī (㲺)
T3-2256 guěi,jǐ,fàn,fǎn (㲹)
T3-2257 bīng,níng (氷)
T3-2258 zè (汄)
T3-2259 miǎn (汅)
T3-225A bā (玌)
T3-225B chuáng (疒)
T3-225C bō (癶)
T3-225D dèng,shān (邓)
T3-225E tíng (邒)
T3-225F jǐ (䢳)
T3-2260 dīng (䦺)
T3-2261 liǎng,liàng (両)
T3-2262 qiōu (丠)
T3-2263 diōu (丢)
T3-2264 shǐ,shì,luàn (乨)
T3-2265 zhēng (争)
T3-2266 gèn,gèng,hù,huán,xüān,huán (亘)
T3-2267 fēng (仹)
T3-2268 miǎo,chào (仯)
T3-2269 nèi (㐻)
T3-226A shēng (㐼)
T3-226B iǎo (仸)
T3-226C uěn (伆)
T3-226D ǘ (伃)
T3-226E uǎng,kuáng,guàng,uáng (仼)
T3-226F fān,fǎn,fàn,jiǎ,jià (仮)
T3-2270 tǎng,nú (伖)
T3-2271 qì,ì (㐹)
T3-2272 xǘn,xǜn (伨)
T3-2273 cuèi (伜)
T3-2274 ì (伇)
T3-2275 guèi,kuài,huěi,huèi (会)
T3-2276 cāng (仺)
T3-2277 zhòng,yín,pān (众)
T3-2278 duèi,yuè (兊)
T3-2279 cái (㒲)
T3-227A tiān (兲)
T3-227B zài (再)
T3-227C hù (冴)
T3-227D jüé (决)
T3-227E chōng,chòng (冲)
T3-2321 ù,uò (㓇)
T3-2322 fēng,fèng (凨)
T3-2323 xiōng (㐫)
T3-2324 jüé (刔)
T3-2325 guèi,jī (刏)
T3-2326 lí (刕)
T3-2327 lióu (刘)
T3-2328 dòng (动)
T3-2329 huèi,bēn,sà (卉)
T3-232A shì (卋)
T3-232B xié (协)
T3-232C pī,pēi (㔻)
T3-232D uàn (卐)
T3-232E zhǐ (㕄)
T3-232F iā (压)
T3-2330 yín,qín (㕂)
T3-2331 diōu,dū (厾)
T3-2332 shǐ (㕜)
T3-2333 rě,ruò (叒)
T3-2334 ā,iā (吖)
T3-2335 hōng (叿)
T3-2336 xī (㕧)
T3-2337 xiáng,iáng,miē,mǐ (吀)
T3-2338 huà (㕦)
T3-2339 lín,xüān,sòng (吅)
T3-233A hè,xià (吓)
T3-233B lǚ (吕)
T3-233C iāo (吆)
T3-233D chuāng (㘟)
T3-233E tuán (団)
T3-233F dàng (圵)
T3-2340 qià (圶)
T3-2341 qiān (圱)
T3-2342 qiān (圲)
T3-2343 zhuàng (壮)
T3-2344 jiàng,xiáng (夅)
T3-2345 jiāo,qiáo (乔)
T3-2346 gǎo (㚏)
T3-2347 bǐ,bì,pí (夶)
T3-2348 tào (㚐)
T3-2349 shēn (㚨)
T3-234A ì (㚤)
T3-234B jiǒu (奺)
T3-234C jiāo,jiǎo (㚣)
T3-234D zhuāng (妆)
T3-234E zǐ,zi (㜽)
T3-234F jiòu (㝌)
T3-2350 qiōng,qióng (宆)
T3-2351 dāng,dǎng,dàng (当)
T3-2352 chén (尘)
T3-2353 yùn (㞌)
T3-2354 jìn,jǐn (尽)
T3-2355 lóng,hóng (屸)
T3-2356 zǐ (㞨)
T3-2357 dài (㞭)
T3-2358 qǐ (㞯)
T3-2359 qǐ,hù (𡵆)
T3-235A chū (岀)
T3-235B huāng (㠩)
T3-235C shī (师)
T3-235D fān,fán (㠶)
T3-235E jiǒu (㡱)
T3-235F ǚ (㡰)
T3-2360 zhè,zhái,dù,duò (㡯)
T3-2361 xǘn (廵)
T3-2362 sā,sān,sàn (弎)
T3-2363 dì (㢩)
T3-2364 ū (㢪)
T3-2365 ì (㣻)
T3-2366 gān,hàn (忓)
T3-2367 liě,xī (忚)
T3-2368 rěn,bō,bāo (㣼)
T3-2369 fān,fán (忛)
T3-236A jiǎn,qián (㦮)
T3-236B hū,huēi,xì (戏)
T3-236C xǖ,kū,ū,ǖ (扝)
T3-236D shēn (扟)
T3-236E zhí (执)
T3-236F zài,zhuàng (扗)
T3-2370 jì,qí,zhāi,zī (齐)
T3-2371 iǎn (㫃)
T3-2372 tiāo (旫)
T3-2373 xié (旪)
T3-2374 ǘ,yǒng (㬰)
T3-2375 mù,dāo,tiáo (朷)
T3-2376 réng (㭁)
T3-2377 rén (朲)
T3-2378 duǒ (朶)
T3-2379 huān,tàn (欢)
T3-237A měi (毎)
T3-237B nìng (㲌)
T3-237C qiān (汘)
T3-237D tuō (汑)
T3-237E zhōng (汷)
T3-2421 nì,niào (氼)
T3-2422 nì,niào (㲻)
T3-2423 ū,ù,uā,ǖ,ǘ (汚)
T3-2424 sì,fán,fàn (𣲆)
T3-2425 qióu (汓)
T3-2426 dēng (灯)
T3-2427 xiāo,dāo,qiè (灲)
T3-2428 guāng (灮)
T3-2429 huēi (灰)
T3-242A huǒ (㶡)
