5876	1140230	𦍧
5877	1140240	美
5878	1140250	羌
5879	1140251	𡸓
587A	1140260	羑	# dup.
587B	1150010	羴
587C	1150011	羶
587D	1150020	羼
587E	1160010	瞿
587F	1160020	矍
5880	1170010	雔
5881	1170020	靃
5882	1170030	雙双
5883	1180010	雥
5884	1180020	䨊
5885	1180030	雧
5886	1180031	集
5887	1190010	鳥
5888	1190020	鳳
5889	1190021	𠤈
588A	1190022	𪆍
588B	1190030	鸞
588C	1190040	鸑
588D	1190050	鷟
588E	1190060	鷫
588F	1190061	𪂸
5890	1190070	鷞
5891	1190080	鳩
5892	1190090	鶌
5893	1190100	鵻
5894	1190101	隼
5895	1190110	鶻
5896	1190120	鵃
5897	1190130	𪈓
5898	1190140	鴿
5899	1190150	鴠
589A	1190160	鶪鵙
589B	1190161	𩀎
589C	1190170	𪅡
589D	1190180	𪇬
589E	1190190	鷽
589F	1190191	雤
58A0	1190200	𪆩
58A1	1190210	鴞
58A2	1190220	鴂
58A3	1190230	䳳
58A4	1190240	䲱
58A5	1190250	𪇲
58A6	1190260	𪄭
58A7	1190270	䳀
58A8	1190280	鶤
58A9	1190290	𪁾
58AA	1190300	䳔
58AB	1190310	𪆄
58AC	1190320	𪃐
58AD	1190330	𪅳
58AE	1190340	𪅀𪄿
58AF	1190341	𩁢𩀤難
58B0	1190342	𩁪
58B1	1190343	𩁳
58B2	1190344	𩀙
58B3	1190350	鶨
58B4	1190360	𪁑
58B5	1190370	𩿢
58B6	1190380	𪂆
58B7	1190390	鷯
58B8	1190400	鶠
58B9	1190410	鴲
58BA	1190420	鵅
58BB	1190430	𪈚鸔
58BC	1190440	鶴
58BD	1190450	鷺
58BE	1190460	鵠
58BF	1190470	鴻
58C0	1190480	𪀖
58C1	1190481	鶖
58C2	1190490	鴛
58C3	1190500	鴦
58C4	1190510	鵽
58C5	1190520	𪂚
58C6	1190530	鴚
58C7	1190540	䳘
58C8	1190550	鴈
58C9	1190560	鶩
58CA	1190570	鷖
58CB	1190580	𪃈
58CC	1190590	𪇷
58CD	1190600	䴌
58CE	1190610	鷸
58CF	1190611	𪈄
58D0	1190620	𪇊
58D1	1190630	鷈
58D2	1190640	𪈒
58D3	1190650	鷀
58D4	1190660	𪆖
58D5	1190670	𪀐
58D6	1190680	鵖
58D7	1190690	鴇
58D8	1190691	䳈
58D9	1190700	𪆫
58DA	1190710	䳼
58DB	1190720	䳁
58DC	1190730	𪅟
58DD	1190740	鶃
58DE	1190741	鷊
58DF	1190742	𪁌
58E0	1190750	鴺
58E1	1190751	鵜
58E2	1190760	鴗
58E3	1190770	鶬
58E4	1190771	𩀞
58E5	1190780	𪁝鴰
58E6	1190790	𪁉
58E7	1190800	𪂴
58E8	1190810	鳽
58E9	1190820	𪇳
58EA	1190830	鴜
58EB	1190840	鷻
58EC	1190850	𪀝
58ED	1190860	鷳鷼
58EE	1190870	鷂
58EF	1190880	鷢
58F0	1190890	鴡
58F1	1190900	𪈩
58F2	1190910	鸇
58F3	1190911	𪇮
58F4	1190920	鷐
58F5	1190930	鷙
58F6	1190940	鴥
58F7	1190950	鶯鴬
58F8	1190960	鴝
58F9	1190970	鵒
58FA	1190971	𪃪
58FB	1190980	鷩
58FC	1190990	鵔
58FD	1191000	鸃
58FE	1191010	𪆡𪄱
58FF	1191020	鶡
5900	1191030	䲸
5901	1191040	鸚
5902	1191050	䳇
5903	1191060	鷮
5904	1191070	鷕
5905	1191080	䴎
5906	1191081	𤴒
5907	1191090	鶾
5908	1191100	鴳
5909	1191110	鴆
590A	1191120	𪅏
590B	1191130	鳴
590C	1191140	鶱
590D	1191150	𩿈
590E	@2472	鷓
590F	@2473	鴣
5910	@2474	鴨
5911	@2475	𪀦
5912	1200010	烏
5913	1200011	𡗃
5914	1200012	於
5915	1200020	舄
5916	1200021	𩁆
5917	1200030	焉
5918	1210010	𠦒
5919	1210020	𤲃畢
591A	1210030	𥻔糞
591B	1210040	棄
591C	1210041	弃
591D	1210042	𠆉
591E	1220010	冓
591F	1220020	再
5920	1220030	爯
5921	1230010	幺
5922	1230020	幼
5923	@2488	麼麽
5924	1240010	𢆶
5925	1240020	幽
5926	1240030	幾
5927	1250010	叀
5928	1250011	𡵏
5929	1250012	𠧢
592A	1250020	惠恵
592B	1250021	𢡘
592C	1250030	𤴡疐
592D	1260010	玄
592E	1260011	𢆯
592F	1260020	玆
5930	@2497	玈
5931	1270010	予
5932	1270020	舒
5933	1270030	𠄔幻
5934	1280010	放
5935	1280020	𢾍敖	# dup.
5936	1280030	敫
5937	1290010	𠬪
5938	1290020	爰
5939	1290030	𤔔
593A	1290031	𤔐
593B	1290040	受
593C	1290050	𤓴
593D	1290060	爭争
593E	1290070	𤔌
593F	1290080	寽
5940	1290090	𠭖
5941	1290091	𣪏敢
5942	1290092	𢽤
5943	1300010	𣦻𣦼
5944	1300020	㕡
5945	1300021	壑
5946	1300030	㕢
5947	1300040	𠭘
5948	1300050	叡	# dup.
5949	1300051	睿
594A	1300052	壡
594B	1310010	𣦵歺歹
594C	1310011	𡰮
594D	1310020	𣨙
594E	1310030	殙
594F	1310040	殰
5950	1310050	歾
5951	1310051	𣨏歿
5952	1310060	𣨛
5953	1310070	殊
5954	1310080	殟
5955	1310090	殤
5956	1310100	殂
5957	1310101	𡲡
5958	1310110	殛
5959	1310120	殪
595A	1310121	𣩉
595B	1310130	㱳
595C	1310140	殯
595D	1310150	殔
595E	1310160	𣩲殣
595F	1310170	殠
5960	1310180	殨
5961	1310190	㱙
5962	1310191	朽
5963	1310200	殆
5964	1310210	殃
5965	1310220	殘残
5966	1310230	殄
5967	1310231	𠂈
5968	1310240	殲殱
5969	1310250	殫
596A	1310260	殬
596B	@2544	㱻
596C	1310280	㱯
596D	1310290	㱚
596E	1310300	殖
596F	1310310	㱠
5970	1310320	㱦
5971	1320010	死
5972	1320011	�
5973	1320020	薨
5974	1320030	薧
5975	1320040	𣣌
5976	1330010	冎
5977	1330020	𠛰
5978	1330030	𠕩
5979	1340010	骨
597A	1340020	髑
597B	1340030	髏
597C	1340040	髆
597D	1340050	髃
597E	1340060	骿
597F	1340070	髀
5980	1340071	䠋
5981	1340080	髁
5982	1340090	𩪗
5983	1340100	髖
5984	1340110	𩪯髕
5985	1340120	𩩎䯏
5986	1340130	𩪹䯣
5987	1340140	骹
5988	1340150	骭
5989	1340160	骸
598A	1340170	𩪦
598B	1340180	䯜
598C	1340190	體体
598D	1340200	髍
598E	1340210	𩩹骾
598F	1340220	骼
5990	1340230	骴
5991	1340240	骫
5992	1340250	䯤
5993	1350010	肉
5994	1350020	腜
5995	1350030	肧
5996	1350040	胎
5997	1350050	肌
5998	1350060	臚
5999	1350061	膚
599A	1350070	肫
599B	1350080	𦠄
599C	1350090	脣
599D	1350091	䫃
599E	1350100	脰
599F	1350110	肓
59A0	1350120	腎
59A1	1350130	肺
59A2	1350140	脾
59A3	1350150	肝
59A4	1350160	膽
59A5	1350170	𦞅胃
59A6	1350180	脬
59A7	1350190	腸
59A8	1350200	膏
59A9	1350210	肪
59AA	1350220	膺
59AB	1350230	肊
59AC	1350231	臆
59AD	1350240	背
59AE	1350250	脅
59AF	1350260	膀
59B0	1350261	髈
59B1	1350270	脟
59B2	1350280	肋
59B3	1350290	胂
59B4	1350300	脢
59B5	1350310	𦙪𦚑
59B6	1350311	𢩌肩
59B7	1350320	胳
59B8	1350330	胠
59B9	1350340	臂
59BA	1350350	臑
59BB	1350360	肘
59BC	1350370	𪗇𠬐
59BD	1350380	腹
59BE	1350390	腴
59BF	1350400	脽
59C0	1350410	𦚀䏐
59C1	1350420	胯
59C2	1350430	股
59C3	1350440	腳
59C4	1350450	脛
59C5	1350460	胻
59C6	1350470	腓
59C7	1350480	腨
59C8	1350490	胑
59C9	1350491	肢
59CA	1350500	胲
59CB	1350510	肖
59CC	1350520	胤
59CD	1350521	𦞩
59CE	1350530	冑
59CF	1350540	䏌
59D0	1350550	膻
59D1	1350560	䑋
59D2	1350580	𦝨
59D3	1350590	臞
59D4	1350600	脫
59D5	1350610	脙
59D6	1350620	臠
59D7	1350630	膌
59D8	1350631	㾊
59D9	1350640	脀
59DA	1350650	胗
59DB	1350651	疹
59DC	1350660	腄
59DD	1350670	胝
59DE	1350680	肬
59DF	1350681	𪐤
59E0	1350690	肒
59E1	1350700	腫
59E2	1350710	胅
59E3	1350720	脪
59E4	1350730	䏖
59E5	1350740	臘
59E6	1350750	膢
59E7	1350760	脁
59E8	1350770	胙
59E9	1350780	隋
59EA	1350790	膳
59EB	1350800	腬
59EC	1350810	肴
59ED	1350820	腆
59EE	1350821	𣇺
59EF	1350830	腯
59F0	1350840	䏟
59F1	1350850	胡
59F2	1350860	胘
59F3	1350870	膍
59F4	1350871	肶
59F5	1350880	胵
59F6	1350890	𦣁膘
59F7	1350900	𦝭
59F8	1350901	膟
59F9	1350910	膫
59FA	1350911	膋
59FB	1350920	脯
59FC	1350930	脩
59FD	1350940	膎
59FE	1350950	脼
59FF	1350960	膊
5A00	1350970	脘
5A01	1350980	胊
5A02	1350990	𦣌膴
5A03	1351060	胥
5A04	1351000	腒
5A05	1351020	肍
5A06	1351010	䐹
5A07	1351030	腝
5A08	1351031	𦣊
5A09	1351040	脠
5A0A	1351050	𦜟䏽
5A0B	1351070	胹
5A0C	1351080	䐣
5A0D	1351090	胜
5A0E	1351100	臊
5A0F	1351110	膮
5A10	1351120	腥
5A11	1351130	脂
5A12	1351140	䐝
5A13	1351160	膩
5A14	1351170	膜
5A15	1351180	䐞
5A16	1351190	𦞦
5A17	1351200	膹
5A18	1351210	臇
5A19	1351211	㷷
5A1A	1351220	胾
5A1B	1351230	䐑
5A1C	1351240	膾
5A1D	1351250	腌
5A1E	1351260	脃脆
5A1F	1351270	膬
5A20	1351280	𢿨𢿱散
5A21	1351290	膞
5A22	1351300	腏
5A23	1351310	𦚙
5A24	1351311	𦛎
5A25	1351320	䐄
5A26	1351330	肰
5A27	1351331	𦝸
5A28	1351332	𦛡
5A29	1351340	䐜
5A2A	1351350	䏙
5A2B	1351360	膠
5A2C	1351370	𣎆
5A2D	1351380	䏣
5A2E	1351390	肙
5A2F	1351400	腐
5A30	1351410	肎
5A31	1351411	𠕔肯
5A32	1350570	肥
5A33	@2722	𦜑𦜹䏿
5A34	1351420	朘
5A35	@2724	腔
5A36	@2725	𦚧
5A37	@2726	䏰
5A38	1360010	筋
5A39	1360020	䇟
5A3A	1360021	腱
5A3B	1360030	𥭖
5A3C	1360031	肑
5A3D	1370010	刀刂
5A3E	1370020	㓡
5A3F	1370030	𠟎㓵
5A40	1370031	㗉
5A41	1370040	削
5A42	1370050	𠛎
5A43	1370060	剴
5A44	1370070	剞
5A45	1370080	𠜾
5A46	1370090	利
5A47	1370091	𥝢
5A48	1370100	剡
5A49	1370110	初
5A4A	1370120	𣦃𠝣前
5A4B	1370130	則
5A4C	1370131	𠟻
5A4D	137013A	𠞋
5A4E	1370132	𠟭
5A4F	1370140	剛
5A50	1370141	𠇙
5A51	1370150	剬
5A52	1370160	劊
5A53	1370170	切
5A54	1370180	刌
5A55	1370190	㔎
5A56	1370200	刉
5A57	1370210	劌
5A58	1370220	刻
5A59	1370230	副
5A5A	1370231	疈
5A5B	1370240	𠝒剖
5A5C	1370250	辧
5A5D	1370260	判
5A5E	1370270	剫	# dup.
5A5F	1370280	刳
5A60	1370290	𠜊𠛱列
5A61	1370300	刊刋
5A62	1370310	剟
5A63	1370320	删刪
5A64	1370330	劈
5A65	1370340	剝剥
5A66	1370341	𠚬
5A67	1370350	割
5A68	1370360	剺
5A69	1370370	劃
5A6A	1370380	剈
5A6B	1370390	劀
5A6C	1370400	𠜸劑剤
5A6D	1370410	刷
5A6E	1370420	𠜜刮
5A6F	1370430	𠠧剽
5A70	1370440	刲
5A71	1370450	𠞐剉
5A72	1370460	劋
5A73	1370470	刖
5A74	1370480	刜
5A75	1370490	㓼
5A76	1370500	劖
5A77	1370510	刓
5A78	1370520	釗
5A79	1370530	𠛐制
5A7A	1370531	𠝁
5A7B	1370540	㓠
5A7C	1370550	罰罸
5A7D	1370560	刵
5A7E	1370570	㓷
5A7F	1370571	劓
5A80	1370580	𠛬刑
5A81	1370590	剄
5A82	1370600	𠟃
5A83	1370610	魝
5A84	1370620	券
5A85	1370630	刺
5A86	@2793	剔
5A87	@2794	刎
5A88	@2795	剜
5A89	@2796	劇
5A8A	@2797	剎刹
5A8B	1380010	刃刄
5A8C	1380020	刅
5A8D	1380021	創
5A8E	1380030	劒劔釰
5A8F	1380031	劎
5A90	1390010	㓞
5A91	1390020	𠜵
5A92	1390030	栔
5A93	1400010	丯
5A94	1400020	𠲱
5A95	1410010	耒
5A96	1410020	耕
5A97	1410030	耦
5A98	1410040	𦔡耤
5A99	1410050	𦓯
5A9A	1410060	𦔐
5A9B	1410061	𦓷
5A9C	1410070	耡
5A9D	1420010	角
5A9E	1420020	䚭
5A9F	1420030	觻
5AA0	1420040	䚡
5AA1	1420050	觠
5AA2	1420060	觬
5AA3	1420070	觢
5AA4	1420080	䚦
5AA5	1420090	觭
5AA6	1420100	觓
5AA7	1420110	𧤖
5AA8	1420120	𧢼
5AA9	1420130	𧤼
5AAA	1420140	觸触
5AAB	1420150	觲
5AAC	1420160	䚗
5AAD	@2829	觷
5AAE	1420170	衡
5AAF	1420171	𪉗
5AB0	1420180	𧤗
5AB1	1420190	觰
5AB2	1420200	觤
5AB3	1420210	觟
5AB4	1420220	觡
5AB5	1420230	觜
5AB6	1420240	解觧
5AB7	1420250	觿
5AB8	1420270	觵
5AB9	1420271	觥
5ABA	1420280	觶
5ABB	1420281	𧣨
5ABC	1420282	觗
5ABD	1420260	觛
5ABE	1420290	觴
5ABF	1420291	𤔰
5AC0	142029A	𣝻
5AC1	1420300	觚
5AC2	1420310	𧣰䚙
5AC3	1420320	䚫
5AC4	1420330	觼
5AC5	1420331	鐍
5AC6	1420340	𧣚
5AC7	1420350	䚨
5AC8	1420360	𧤕
5AC9	1420370	觳
5ACA	1420380	𧥑
5ACB	1430010	竹
5ACC	1430020	𥳭箭
5ACD	1430030	箘
5ACE	1430040	簬
5ACF	1430041	簵
5AD0	1430050	筱
5AD1	1430060	簜
5AD2	1430070	䉠
5AD3	1430071	𥰙
5AD4	1430080	筍
5AD5	1430090	䈚
5AD6	1430100	箁
5AD7	1430110	箬
5AD8	1430120	節
5AD9	1430130	筡
5ADA	1430140	𥵸
5ADB	1430150	笢
5ADC	1430160	笨
5ADD	1430170	䈵
5ADE	1430180	篸
5ADF	1430190	篆
5AE0	1430200	籒籀
5AE1	1430210	篇
5AE2	1430220	𥷸籍
5AE3	1430230	篁
5AE4	1430240	䉃
5AE5	1430250	䈎
5AE6	1430260	籥
5AE7	1430270	䉧
5AE8	1430280	𥳑簡
5AE9	1430290	笐
5AEA	1430300	篰
5AEB	1430310	等
5AEC	1430320	笵
5AED	1430330	箋䇳
5AEE	1430340	符
5AEF	1430350	𥷂筮
5AF0	1430360	筓笄
5AF1	1430370	䇫
5AF2	1430380	籆篗
5AF3	1430381	𧤽
5AF4	1430390	筳
5AF5	1430400	筦
5AF6	1430410	筟
5AF7	1430430	笮
5AF8	1430420	簾
5AF9	1430440	簀
5AFA	1430450	笫
5AFB	1430460	筵
5AFC	1430470	𥷦簟
5AFD	1430480	籧
5AFE	1430490	篨
5AFF	1430500	籭
5B00	1430510	籓
5B01	1430520	䉛
5B02	1430530	籔薮
5B03	1430540	箅
5B04	1430550	𥳓
5B05	1430560	䈰
5B06	1430570	筥
5B07	1430580	笥
5B08	1430590	簞箪
5B09	1430600	簁
5B0A	1430610	箄
5B0B	1430620	篿
5B0C	1430630	箸著着
5B0D	1430640	簍
5B0E	1430650	筤
5B0F	1430660	籃
5B10	1430661	𢉧
5B11	1430670	篝
5B12	1430680	笿
5B13	1430690	䇨
5B14	1430700	籨
5B15	1430710	籫
5B16	1430720	籯
5B17	1430730	䈀
5B18	1430740	簋
5B19	1430741	㔲
5B1A	1430742	匭
5B1B	1430743	朹
5B1C	1430750	簠
5B1D	1430751	𠤱
5B1E	1430760	𥸅
5B1F	1430761	𠥫
5B20	1430770	𥫱
5B21	1430780	篅
5B22	1430791	箓
5B23	1430790	簏
5B24	1430800	𥯕
5B25	1430810	筩
5B26	1430820	箯
5B27	1430830	笯
5B28	1430840	竿
5B29	1430850	籱
5B2A	1430851	篧
5B2B	1430860	箇
5B2C	1430870	筊
5B2D	1430880	筰
5B2E	1430890	𥮒
5B2F	1430900	箑
5B30	1430901	䈉
5B31	1430910	籠篭
5B32	1430920	䉴
5B33	1430930	䇘
5B34	1430931	互
5B35	1430940	簝
5B36	1430950	𥴧
5B37	1430960	篼
5B38	1430970	籚
5B39	1430980	箝
5B3A	1430990	籋
5B3B	1431000	簦
5B3C	1431010	笠
5B3D	1431020	箱
5B3E	1431030	篚
5B3F	1431040	笭
5B40	1431050	𥰨
5B41	1431060	策
5B42	1431070	𥴓箠
5B43	1431080	𥬸𥬲
5B44	1431090	笍
5B45	1431100	籣
5B46	1431110	箙
5B47	1431120	䇬
5B48	1431130	笘
5B49	1431140	笪
5B4A	1431150	笞
5B4B	1431160	籤籖
5B4C	1431170	𥳨
5B4D	1431180	箴
5B4E	1431190	箾
5B4F	1431200	𥫡竽
5B50	1431210	笙
5B51	1431220	簧
5B52	1431230	䈕
5B53	1431240	簫簘
5B54	1431250	筒
5B55	1431260	籟
5B56	1431270	箹
5B57	1431280	管
5B58	1431281	琯
5B59	1431290	篎
5B5A	1431300	笛
5B5B	1431310	筑
5B5C	1431320	箏筝
5B5D	1431330	箛
5B5E	1431340	𥰂篍
5B5F	1431350	籌
5B60	1431360	簺
5B61	1431370	簙
5B62	1431380	篳
5B63	1431390	𥴨
5B64	1431400	䉷
5B65	1431410	篽
5B66	1431411	𩵎
5B67	1431420	筭
5B68	1431430	算
5B69	1431440	𥬇笑
5B6A	@2996	簃
5B6B	@2997	筠
5B6C	@2998	笏
5B6D	@2999	篦
5B6E	@3000	篙
5B6F	1440010	箕
5B70	1440011	𠀠
5B71	1440012	𠵶
5B72	1440013	𠔋
5B73	1440014	其𠔐
5B74	1440015	𠥩
5B75	1440020	簸
5B76	1450010	丌
5B77	1450020	䢋
5B78	1450030	典
5B79	1450031	𥮏
5B7A	1450060	顨
5B7B	1450040	畁畀
5B7C	1450050	巺㢲
5B7D	1450051	𢁅
5B7E	1450052	𢁌巽
5B7F	1450070	奠
5B80	1460010	左
5B81	1460020	𢀩差
5B82	1460021	�
5B83	1470010	工
5B84	1470011	𢒄
5B85	1470020	式
5B86	1470030	巧
5B87	1470040	巨
5B88	1470041	榘
5B89	1470042	𢀓𢀑㠪
5B8A	1480010	㠭
5B8B	1480020	𡫳𡫟
5B8C	1490010	巫
5B8D	1490011	𢍮
5B8E	1490020	覡
5B8F	1500010	甘
5B90	1500020	甛
5B91	1500030	𤯍
5B92	1500040	𤡜猒
5B93	1500041	𤟶
5B94	1500050	甚
5B95	1500051	𠯕
5B96	1520010	曰
5B97	1520020	𣆩
5B98	1520030	曷
5B99	1520040	曶
5B9A	1520041	𡇆
5B9B	1520050	朁
5B9C	1520060	沓
5B9D	1520070	𣍘曹曺
5B9E	1530010	乃
5B9F	1530011	𠄎
5BA0	1530012	𠄕
5BA1	1530020	𠧟
5BA2	1530021	𠨅
5BA3	1530030	𠧴
5BA4	1540010	丂
5BA5	1540020	甹
5BA6	1540030	寧
5BA7	1540040	𠀀
5BA8	1550010	可
5BA9	1550020	奇竒
5BAA	1550030	哿
5BAB	1550040	哥
5BAC	@3043	叵
5BAD	1560010	兮
5BAE	1560020	𠣤
5BAF	1560021	𢞛
5BB0	1560030	羲
5BB1	1560040	乎
5BB2	1570010	号
5BB3	1570020	號
5BB4	1580010	亏
5BB5	1580020	虧
5BB6	1580021	𧇾
5BB7	1580030	粵粤
5BB8	1580050	𠀒平
5BB9	1580051	𠀭
5BBA	1510010	𠤔旨
5BBB	1510011	𤮻
5BBC	1510020	嘗甞
5BBD	1590010	喜
5BBE	1590011	㰻
5BBF	1590020	憙
5BC0	1590030	嚭
5BC1	1600010	𧯛壴
5BC2	1600020	尌
5BC3	1600030	𧒕
5BC4	1600040	彭
5BC5	1600050	嘉
5BC6	1610010	鼓
5BC7	1610011	𪔐
5BC8	1610020	鼛
5BC9	1610030	鼖
5BCA	1610031	䩿
5BCB	1610040	鼙
5BCC	1610050	𪔳
5BCD	1610060	鼘
5BCE	1610070	鼞
5BCF	1610080	䶀
5BD0	1610081	鞈	# dup.
5BD1	1610090	𪔪
5BD2	1610100	𪔕
5BD3	1620010	豈
5BD4	1620020	愷	# dup.
5BD5	1620030	𧰙
5BD6	1630010	豆
5BD7	1630011	𤽋
5BD8	1630020	梪
5BD9	1630030	𧯷
5BDA	1630040	𧯦
5BDB	1630050	𧯡
5BDC	1630060	𢍪
5BDD	1640010	豊
5BDE	1640020	豒豑
5BDF	1650010	豐
5BE0	1650011	𣍈
5BE1	1650020	豓豔
5BE2	1660010	䖒
5BE3	1660020	𧇼
5BE4	1660030	𧈚
5BE5	1670010	虍
5BE6	1670020	虞
5BE7	1670030	虙
5BE8	1670040	虔
5BE9	1670050	虘
5BEA	1670060	虖
5BEB	1670070	𧆩虐
5BEC	1670071	𧆱
5BED	1670080	虨
5BEE	1670090	𧇽
5BEF	1670091	鐻
5BF0	1670092	𧆾
5BF1	1680010	虎
5BF2	1680011	𢋪
5BF3	1680012	𪊖
5BF4	1680020	𧈖
5BF5	1680030	䖑
5BF6	1680040	䖔
5BF7	1680050	虪
5BF8	1680060	虦
5BF9	1680070	彪
5BFA	1680080	䖊
5BFB	1680090	𣱤
5BFC	1680100	虓
5BFD	1680110	䖐
5BFE	1680120	虩
5BFF	1680130	虢
5C00	1680140	虒
5C01	1680150	𧈜
5C02	@3115	𧇒
5C03	@3116	䖘
5C04	1690010	虤
5C05	1690020	䖜
5C06	1690030	贙
5C07	1700010	皿
5C08	1700020	盂
5C09	1700030	盌
5C0A	1700040	盛
5C0B	1700050	齍
5C0C	1700060	䀁
5C0D	1700061	𥁓
5C0E	1700070	盧
5C0F	1700071	𥃈
5C10	1700080	䀇
5C11	1700090	盄
5C12	1700100	盎
5C13	1700101	㼜
5C14	1700110	盆
5C15	1700120	㿾
5C16	1700130	盨
5C17	1700140	䀊
5C18	1700150	𥁑
5C19	1700160	醯
5C1A	1700170	盉
5C1B	1700180	益
5C1C	1700190	盈
5C1D	1700200	䀆盡尽
5C1E	1700210	盅
5C1F	1700220	盦
5C20	1700230	𥁕昷
5C21	1700240	盥
5C22	1700250	盪
5C23	@3145	盋
5C24	1710010	𠙴
5C25	1710011	𥬔
5C26	1720010	㚎厺去
5C27	1720020	朅
5C28	1720030	𡕮
5C29	1730010	血
5C2A	1730020	衁
5C2B	1730030	衃
5C2C	1730040	𧗁
5C2D	1730050	𧖨
5C2E	1730060	衄
5C2F	1730070	𧗕
5C30	1730071	膿
5C31	1730080	𧖺
5C32	1730090	𧗎	# dup.
5C33	1730091	𧗘
5C34	1730100	𧗇
5C35	1730110	卹
5C36	1730120	衋
5C37	1730130	䘓
5C38	1730131	䀍
5C39	1730140	盇盍
5C3A	1730150	衊
5C3B	1740010	丶
5C3C	1740020	主
5C3D	1740030	㕻咅
5C3E	1740031	㰯
5C3F	1750010	丹
5C40	1750011	𠁿
5C41	1750012	㣋
5C42	1750020	雘
5C43	1750030	彤
5C44	1760010	𤯞𤯝靑青
5C45	1760011	𡷉
5C46	1760020	靜静
5C47	1770010	丼井
5C48	1770020	𤍧
5C49	1770030	阱
5C4A	1770031	穽
5C4B	1770032	汬
5C4C	1770040	𠛜㓝
5C4D	1770050	刱剏
5C4E	1780010	皀
5C4F	1780020	卽即
5C50	1780030	旣既
5C51	1780040	冟
5C52	1790010	鬯
5C53	1790020	𩰪
5C54	1790030	𩰦
5C55	1790031	𥥼
5C56	1790040	𩰤
5C57	1790041	秬
5C58	1790050	𩰢
5C59	1800010	𠊊𩚁
5C5A	1800020	𩞑
5C5B	1800021	饙
5C5C	1800022	餴
5C5D	1800030	𩞷餾
5C5E	1800040	飪
5C5F	1800041	䏕
5C60	1800042	恁	# dup.
5C61	1800050	𩟷
5C62	1800060	飴
5C63	1800061	𩛛
5C64	1800070	餳
5C65	1800080	𩟴饊
5C66	1800090	餠餅
5C67	1800100	餈
5C68	1800101	䭣
5C69	1800102	粢
5C6A	1800110	饘
5C6B	1800120	𩝍餱
5C6C	1800130	餥
5C6D	1800140	饎
5C6E	1800141	𩝮
5C6F	1800142	糦
5C70	1800150	䉵
5C71	1800151	𩜹
5C72	1800160	養
5C73	1800161	𢼝
5C74	1800170	飯
5C75	1800180	𩚖
5C76	1800190	飤
5C77	1800200	饡
5C78	1800210	𩞧
5C79	1800211	𩞃
5C7A	1800220	𩚏
5C7B	1800230	餔
5C7C	1800231	𥂈
5C7D	1800240	餐
5C7E	1800241	湌
5C7F	1800250	䭑
5C80	1800260	𩝉饁
5C81	1800270	饟
5C82	1800280	餉
5C83	1800290	𩟱饋
5C84	1800300	饗
5C85	1800310	饛
5C86	1800320	飵
5C87	1800330	䬯
5C88	1800340	䭡
5C89	1800350	䭓
5C8A	1800360	餬
5C8B	1800370	飶
5C8C	1800380	𩜈
5C8D	1800390	飽
5C8E	1800391	𩞛𩝰
5C8F	1800392	𩜕
5C90	1800400	䬼
5C91	1800410	饒
5C92	1800420	餘
5C93	1800430	餀
5C94	1800440	餞
5C95	1800450	餫
5C96	1800460	館舘
5C97	1800470	饕
5C98	1800471	叨
5C99	1800472	𧈐
5C9A	1800480	飻
5C9B	1800490	饖
5C9C	1800500	饐
5C9D	1800510	餲
5C9E	1800520	饑
5C9F	1800530	饉
5CA0	1800540	𩚬
5CA1	1800550	餒
5CA2	1800560	飢
5CA3	1800570	餓
5CA4	1800580	餽
5CA5	1800590	餟
5CA6	1800600	䬽
5CA7	1800610	𩜁
5CA8	1800620	䬴
5CA9	@3249	餕
5CAA	@3250	餻
5CAB	1810010	亼
5CAC	1810020	合
5CAD	1810030	僉
5CAE	1810040	侖
5CAF	1810041	𠎚
5CB0	1810050	今
5CB1	1810060	舍舎
5CB2	1820010	會㑹会
5CB3	1820011	㣛
5CB4	1820020	朇
5CB5	1820030	䢈
5CB6	1830010	倉
5CB7	1830011	仺
5CB8	1830020	牄
5CB9	1840010	入
5CBA	1840020	內内
5CBB	1840030	㞤
5CBC	1840040	糴
5CBD	1840050	㒰
5CBE	1840051	全
5CBF	1840052	𠌆
5CC0	1840060	𠓜
5CC1	1850010	缶
5CC2	1850020	䍍
5CC3	1850030	匋
5CC4	1850040	罌
5CC5	1850050	𦉈
5CC6	1850060	䍌
5CC7	1850070	缾
5CC8	1850071	甁瓶
5CC9	1850080	𦉥
5CCA	1850090	䍇
5CCB	1850100	罃
5CCC	1850110	缸
5CCD	1850120	𦈸
5CCE	1850130	䍎
5CCF	1850140	䍃
5CD0	1850150	𦉢
5CD1	1850160	䍄
5CD2	1850170	𦈫缺
5CD3	1850180	罅
5CD4	1850190	罄
5CD5	1850200	罊
5CD6	1850210	缿
5CD7	@3289	罐
5CD8	1860010	矢
5CD9	1860020	䠶
5CDA	1860021	射
5CDB	1860030	矯
5CDC	1860040	矰
5CDD	1860050	矦侯
5CDE	1860051	𥎦
5CDF	1860060	𥏻
5CE0	1860070	短
5CE1	1860080	矤
5CE2	1860090	知
5CE3	1860100	矣
5CE4	@3300	矮
5CE5	1870010	高髙
5CE6	1870020	䯧
5CE7	1870021	廎
5CE8	1870030	亭
5CE9	1870040	亳
5CEA	1880010	冂
5CEB	1880011	冋
5CEC	1880012	坰
5CED	1880020	𣥈市
5CEE	1880030	冘
5CEF	1880040	央
5CF0	1880050	隺
5CF1	1890010	𩫖𩫏	# dup.
